student_id,attendance_pct,cat1_score,cat2_score,assignment_avg,practical_avg,lms_activity_pct,study_hours_week,final_exam_score,overall_mark,pass_fail
EICN/2019/2434,88,20,22,69,69,91,4.1,56,62.8,1
EICN/2019/7671,65,13,19,48,65,56,4.3,56,55.3,1
EICN/2021/7994,52,8,20,56,59,73,11.9,42,46.5,1
EICN/2021/9772,75,14,27,67,48,76,3.2,53,58.5,1
EICN/2023/2306,75,16,18,50,63,59,6.7,25,40.8,1
EICN/2024/5560,57,15,23,45,48,63,16.2,59,57.8,1
EICN/2016/8019,64,16,10,47,41,57,12.5,37,40.3,1
EICN/2016/9798,68,14,12,68,82,74,7.2,31,43.5,1
EICN/2022/1948,56,13,12,49,46,68,11,51,47.5,1
EICN/2025/0863,76,18,20,67,60,68,10,34,48.7,1
EICN/2017/6344,51,6,13,46,49,50,9.3,38,38,0
EICN/2022/7894,71,10,17,60,68,73,15.4,49,50.8,1
EICN/2023/1057,76,19,5,85,72,94,11.6,60,57.7,1
EICN/2019/8061,83,16,15,61,58,71,14.7,41,47.9,1
EICN/2022/4759,67,15,23,64,55,79,2.2,29,45.4,1
EICN/2021/4883,79,20,13,73,52,96,12.5,42,50,1
EICN/2017/4739,83,13,25,78,85,100,13,51,60.8,1
EICN/2022/9414,87,17,20,75,62,82,14.3,49,56.7,1
EICN/2019/2901,99,24,24,83,70,100,10.9,76,77.3,1
EICN/2021/9121,60,6,17,66,63,87,5.3,34,41.4,1
EICN/2017/2757,79,13,21,55,57,70,11.1,49,52.7,1
EICN/2023/2203,91,12,15,75,77,100,11.3,44,50.7,1
EICN/2022/6584,86,20,20,61,72,84,10,49,57.8,1
EICN/2022/2992,99,17,19,71,57,100,9.5,47,54.3,1
EICN/2021/4543,72,25,13,77,68,100,11.2,49,58,1
EICN/2017/7150,88,18,17,78,71,97,6.2,55,59.9,1
EICN/2021/0720,71,11,10,54,49,76,10.6,42,41.8,1
EICN/2017/5699,90,20,17,60,66,72,8.9,42,52.1,1
EICN/2016/6726,89,18,15,70,49,75,8.4,33,44.9,1
EICN/2016/1084,84,17,5,62,50,83,9.5,37,40.7,1
EICN/2021/9830,91,17,20,73,62,87,11.3,54,59,1
EICN/2016/3428,82,20,13,74,89,88,12.3,52,58.8,1
EICN/2015/5966,90,10,8,62,72,88,6.3,35,39.9,0
EICN/2017/0810,89,17,10,80,90,93,9.8,47,54,1
EICN/2019/9312,85,19,21,72,60,93,13.3,43,54.7,1
EICN/2015/1190,76,13,18,64,65,81,15.1,56,56.4,1
EICN/2021/6233,69,16,21,61,65,74,7.4,45,53.6,1
EICN/2019/7495,81,11,9,73,67,91,10.1,52,50,1
EICN/2022/6854,85,23,15,77,70,84,4.6,48,57.7,1
EICN/2015/5396,97,20,22,75,57,79,7.3,55,61.7,1
EICN/2019/3662,81,18,25,70,76,78,12.1,77,74.6,1
EICN/2018/0158,94,15,23,72,54,97,15.1,38,50.6,1
EICN/2017/8290,92,27,21,63,74,71,15.6,54,64.7,1
EICN/2019/1376,82,18,2,67,52,80,6.5,35,39.4,0
EICN/2019/4235,80,14,14,85,81,96,5.6,45,53.1,1
EICN/2018/3043,80,20,12,75,51,87,10.5,43,50.1,1
EICN/2017/9396,86,24,10,64,64,67,6.4,45,52.3,1
EICN/2016/3811,83,13,17,68,74,72,3.2,36,47.2,1
EICN/2017/9596,93,19,18,75,74,97,11.1,33,49.9,1
EICN/2025/7079,81,18,17,49,45,55,9.1,30,41.9,1
EICN/2021/5313,61,7,3,65,72,71,4.1,27,32.2,0
EICN/2024/1053,75,11,20,71,72,92,8.4,30,44.8,1
EICN/2025/0471,85,19,12,77,93,93,11.4,49,57,1
EICN/2020/0102,49,7,18,30,20,26,4.3,28,31.5,0
EICN/2018/5294,66,6,26,50,54,51,6.1,47,49.9,1
EICN/2016/2373,55,9,26,51,42,60,16.6,38,45.8,1
EICN/2021/2826,67,12,30,71,68,84,10.9,55,62.4,1
EICN/2022/0145,91,16,16,71,67,100,14.5,46,52.8,1
EICN/2016/2818,74,16,11,67,70,68,2,34,44.2,1
EICN/2019/2683,79,15,14,68,64,96,10.6,49,52.2,1
EICN/2021/2472,77,21,15,54,41,58,12.6,52,53.5,1
EICN/2015/9403,79,9,30,80,74,94,3.6,45,57.4,1
EICN/2018/6530,77,12,20,62,68,81,14.3,45,51.5,1
EICN/2019/1618,66,4,17,52,67,69,13.9,47,45.9,1
EICN/2016/3305,97,21,12,68,50,85,9.5,42,49.3,1
EICN/2020/7792,53,5,16,40,40,51,8.8,33,35,0
EICN/2025/4781,67,21,18,71,62,88,5.6,47,56.3,1
EICN/2016/8110,81,17,12,72,55,100,9.9,30,42.2,1
EICN/2016/2794,70,12,18,44,34,48,10.4,40,42.8,1
EICN/2018/3422,89,14,13,55,62,78,9.3,49,49.7,1
EICN/2016/2012,83,19,20,54,44,74,13.7,48,53.3,1
EICN/2023/4005,96,23,17,49,54,61,15,52,56.3,1
EICN/2025/5189,71,22,18,50,41,54,7.5,54,56.1,1
EICN/2024/5589,67,17,24,66,60,69,11.5,52,59.1,1
EICN/2024/2163,70,15,26,48,47,67,6.4,48,54,1
EICN/2015/6273,84,15,8,76,73,94,13.3,43,47.9,1
EICN/2024/7222,72,13,9,60,42,85,8.2,38,40.2,1
EICN/2017/8605,81,22,15,72,64,83,19,50,57.1,1
EICN/2019/5103,78,16,13,79,81,100,10.8,61,61,1
EICN/2018/1330,42,11,15,37,23,39,4.5,14,26,0
EICN/2024/6124,72,15,6,66,80,89,8.3,52,51.1,1
EICN/2016/4941,77,12,14,51,62,60,6.9,34,41.3,1
EICN/2016/7361,95,17,6,54,32,67,12.7,40,40.1,1
EICN/2025/8462,80,25,16,76,83,84,9.8,54,63.4,1
EICN/2021/9562,78,13,20,88,85,100,8.7,47,57.3,1
EICN/2023/7001,72,16,22,51,70,68,8.4,42,52.1,1
EICN/2015/9712,57,13,18,57,53,58,8.5,48,50.5,1
EICN/2023/8764,88,21,22,83,100,97,7.2,49,64.3,1
EICN/2023/5724,83,16,10,71,92,83,3.4,57,57.8,1
EICN/2024/6210,100,21,10,79,69,100,15,57,58.8,1
EICN/2022/8111,66,16,18,61,66,64,12.9,48,53.7,1
EICN/2019/0840,63,12,18,63,59,67,11.9,39,46.7,1
EICN/2025/4775,91,21,24,77,81,94,10.6,68,72.3,1
EICN/2023/4795,75,8,12,64,57,87,9.8,33,38.6,0
EICN/2016/2145,54,11,21,65,78,73,12.3,48,54.3,1
EICN/2024/1277,68,15,19,73,82,79,7.5,48,56.5,1
EICN/2022/9714,94,23,28,70,64,99,10,57,67.4,1
EICN/2022/2744,70,8,14,55,54,70,8.7,39,41.4,1
EICN/2021/5351,60,22,13,54,46,67,6.8,40,47.5,1
EICN/2020/0699,71,10,22,55,58,72,12.5,42,48.3,1
EICN/2021/3908,58,13,13,74,73,81,10.7,40,47.7,1
EICN/2022/2593,87,21,8,86,84,100,15.3,62,62.5,1
EICN/2021/3811,70,9,12,57,61,70,12.9,32,38.3,0
EICN/2021/0981,58,15,4,46,50,51,8.1,34,36.1,0
EICN/2016/6209,73,20,11,73,62,86,13.8,52,55,1
EICN/2018/8559,74,9,17,63,55,78,11.5,51,50.3,1
EICN/2020/9128,68,17,19,66,81,82,13.6,63,64.2,1
EICN/2019/0175,86,19,19,84,95,100,10.9,68,70.9,1
EICN/2024/2142,85,15,13,64,52,80,4.4,35,43.1,1
EICN/2023/9204,71,18,13,59,68,74,9,41,48.7,1
EICN/2019/7819,73,17,12,80,88,87,6.5,49,55.8,1
EICN/2018/9633,81,23,16,78,67,90,5.3,39,53.5,1
EICN/2017/4781,73,23,16,55,67,78,9.4,46,54.7,1
EICN/2021/4732,86,22,8,50,50,66,6.7,41,45.5,1
EICN/2024/7719,88,20,9,88,94,98,11.1,52,58.7,1
EICN/2018/0729,71,16,4,64,50,64,12.5,40,41.4,1
EICN/2025/1570,61,16,24,57,37,77,11.5,47,52.9,1
EICN/2025/2355,85,26,19,77,59,92,8.3,28,50.1,1
EICN/2016/7563,82,18,3,52,47,74,13.5,49,44.9,1
EICN/2019/5742,90,12,13,87,74,100,2.3,43,50.1,1
EICN/2016/1850,100,18,29,67,64,69,14.8,66,69.6,1
EICN/2024/8324,93,23,17,83,66,100,12.1,56,62.9,1
EICN/2022/5083,76,18,17,61,85,82,6.8,47,55.6,1
EICN/2017/9763,86,15,13,66,59,77,12.8,67,60,1
EICN/2023/3988,65,10,15,77,80,91,18.8,59,57.7,1
EICN/2025/0828,62,16,20,59,62,81,14.7,54,57.1,1
EICN/2025/3280,79,8,7,60,51,76,6.7,34,35.6,0
EICN/2022/4356,72,18,20,57,57,71,14.5,49,54.9,1
EICN/2022/9823,89,23,23,61,63,75,14.5,51,60.9,1
EICN/2024/6449,69,16,21,51,46,62,11.8,41,48.7,1
EICN/2024/6660,73,5,13,85,85,95,8.6,25,38.5,0
EICN/2025/5419,66,11,11,71,65,79,14,39,44.1,1
EICN/2016/8405,81,13,9,62,47,76,12.5,38,40.9,1
EICN/2019/3945,74,15,27,68,69,88,9,54,61.7,1
EICN/2018/0715,49,20,15,49,30,64,11.3,37,43.9,1
EICN/2017/2595,87,15,16,79,85,100,10.3,61,62.4,1
EICN/2017/4973,76,19,15,38,42,38,7.2,29,39.5,0
EICN/2016/5457,62,17,18,46,50,52,9.4,60,57.1,1
EICN/2018/6996,100,14,20,90,84,100,9.1,51,59.9,1
EICN/2016/0165,71,9,20,73,77,78,9.9,46,52.5,1
EICN/2018/6096,69,15,18,73,75,87,5.6,25,43.8,1
EICN/2022/7634,67,3,19,67,84,85,9.3,45,48.6,1
EICN/2015/6689,72,12,16,57,50,74,6.8,29,39.2,0
EICN/2018/6478,75,21,20,62,71,61,8.9,57,62.3,1
EICN/2017/7028,86,13,22,62,48,80,8.6,46,51.5,1
EICN/2025/9866,61,10,18,48,44,45,6.4,37,41.7,1
EICN/2025/5643,81,16,18,68,64,86,5.3,45,52.7,1
EICN/2024/0225,80,22,13,76,91,84,13.6,52,60.2,1
EICN/2018/2909,67,18,21,39,39,49,9.5,40,47.3,1
EICN/2018/8939,85,19,17,73,65,96,14.2,59,61.3,1
EICN/2023/7834,90,20,23,67,72,94,12.2,57,63.9,1
EICN/2016/8075,74,13,14,70,70,88,7.5,54,54.5,1
EICN/2024/5212,72,17,20,70,63,78,12.6,54,58.8,1
EICN/2021/8647,73,14,22,72,78,75,12.6,63,64.5,1
EICN/2019/5270,75,19,9,55,58,76,7.7,47,48.8,1
EICN/2017/3858,90,26,21,70,84,72,16.4,58,67.9,1
EICN/2023/8933,77,19,22,54,56,71,6.5,45,54,1
EICN/2024/7085,57,13,11,69,78,77,7.6,24,38.7,0
EICN/2015/8039,83,17,15,58,48,77,5.8,40,46.6,1
EICN/2023/0894,100,21,16,80,87,100,6.4,55,62.7,1
EICN/2022/5437,88,17,13,84,78,100,10.6,57,59.7,1
EICN/2015/4574,52,8,19,48,51,47,9,51,48.9,1
EICN/2020/9626,88,14,17,79,80,93,13.4,44,53.4,1
EICN/2022/0891,73,9,24,67,59,90,12.8,49,53.6,1
EICN/2020/0456,81,9,29,52,58,71,15.2,39,49.5,1
EICN/2021/8168,89,19,20,80,73,100,17,69,69.3,1
EICN/2016/7079,68,18,25,47,54,64,3,48,55.6,1
EICN/2023/4021,71,18,17,86,76,96,8.3,61,64.2,1
EICN/2022/9222,64,15,22,53,31,58,8.1,41,47.4,1
EICN/2018/1140,84,19,19,71,54,95,2.7,40,51.5,1
EICN/2024/3862,97,14,17,66,83,68,16.6,44,52.4,1
EICN/2025/5631,73,15,4,62,68,66,2.3,33,39,0
EICN/2018/0179,74,11,12,59,74,63,7.7,46,47.8,1
EICN/2022/0317,68,17,12,57,70,61,13,42,48.2,1
EICN/2015/0684,95,22,11,75,79,100,11.4,47,55.4,1
EICN/2020/0618,67,21,14,59,65,61,9.9,49,54.4,1
EICN/2020/8194,86,23,26,61,55,82,11,61,66.6,1
EICN/2018/1458,62,22,24,74,69,85,11,64,69.3,1
EICN/2016/2252,72,18,12,63,53,80,9.5,48,50.6,1
EICN/2021/7310,94,19,12,74,74,79,6.5,44,52.3,1
EICN/2020/2787,88,17,9,54,48,70,9.1,43,44.7,1
EICN/2018/1062,78,16,15,62,69,73,7.9,39,48.1,1
EICN/2020/8608,53,5,23,70,69,72,16.9,39,47.4,1
EICN/2019/3775,77,19,14,57,63,65,20.1,57,57,1
EICN/2025/5668,92,23,20,64,45,86,14.6,59,61.9,1
EICN/2024/8644,86,24,20,63,70,81,7.5,51,60.8,1
EICN/2021/6704,81,17,24,79,92,84,13.6,62,68.6,1
EICN/2017/4092,74,18,15,75,69,94,10.1,46,53.9,1
EICN/2023/3598,81,15,10,70,63,80,5.2,32,41.8,1
EICN/2019/3536,88,21,18,78,58,100,15.1,58,62.1,1
EICN/2020/2706,77,10,11,60,55,63,14.3,39,41.5,1
EICN/2021/5921,81,15,12,64,55,88,15.8,37,43.9,1
EICN/2020/6647,89,18,30,60,49,67,15.8,52,60.9,1
EICN/2020/2364,58,14,19,41,35,35,11.1,49,48.6,1
EICN/2015/5387,99,17,29,73,73,100,10,51,63.1,1
EICN/2022/5571,81,18,12,68,60,82,15.3,50,52.8,1
EICN/2020/3199,63,11,19,66,52,74,10.8,40,46.8,1
EICN/2019/7995,70,8,28,56,65,57,9.2,33,46.6,1
EICN/2016/3560,59,11,23,40,36,48,9.8,41,45.1,1
EICN/2023/8260,85,20,6,78,72,84,8.4,50,53,1
EICN/2019/9307,85,25,19,66,66,94,15.5,51,60.7,1
EICN/2016/0469,93,20,13,62,44,71,9.9,44,49.1,1
EICN/2025/6938,69,16,19,41,36,47,9,36,43.2,1
EICN/2021/0367,54,17,3,20,31,22,12.4,35,32.6,0
EICN/2020/2799,73,24,17,77,72,96,15.9,46,58.4,1
EICN/2016/0813,76,22,16,72,72,92,3.5,37,51.9,1
EICN/2015/3048,66,7,19,58,70,62,14.9,43,47.3,1
EICN/2017/6212,64,21,26,63,59,88,5.2,56,63.7,1
EICN/2017/3035,91,20,20,69,63,83,14.5,52,59.2,1
EICN/2022/8425,90,19,6,81,99,100,3.9,34,47.5,1
EICN/2017/0005,70,15,23,52,55,68,14.5,45,52.2,1
EICN/2024/8994,56,9,8,45,39,44,19.5,23,28.4,0
EICN/2018/3887,76,21,17,69,75,84,13,57,61.9,1
EICN/2019/3148,72,18,14,53,43,55,6.6,49,50.1,1
EICN/2018/8042,74,16,19,53,41,58,12,52,52.9,1
EICN/2018/1896,67,14,11,70,88,91,12.7,58,57.3,1
EICN/2019/8517,84,14,18,81,75,89,17.4,50,56.6,1
EICN/2018/1103,96,12,15,69,80,94,7.3,40,48.4,1
EICN/2015/2538,97,21,21,79,69,84,10.1,66,68.8,1
EICN/2024/3894,63,9,24,62,47,63,7.8,49,51.9,1
EICN/2015/8876,100,19,14,76,88,100,11.4,51,58.4,1
EICN/2020/7967,81,18,24,70,80,87,10.4,52,62,1
EICN/2015/7967,83,19,27,70,84,89,7.5,49,62.9,1
EICN/2023/0693,85,12,22,57,52,74,8.1,48,51.9,1
EICN/2025/3456,45,10,18,55,57,61,9.3,41,45.7,1
EICN/2022/8054,73,16,25,56,62,72,7.4,56,60.3,1
EICN/2017/3809,84,23,16,49,40,63,10.6,63,59.9,1
EICN/2017/6638,68,14,26,51,67,55,13.9,70,66.8,1
EICN/2017/0343,66,18,18,67,75,88,17.9,57,60.7,1
EICN/2015/6802,75,8,29,45,54,43,10.9,44,50.4,1
EICN/2020/9318,89,13,16,78,72,89,18.3,65,62,1
EICN/2015/0814,69,16,6,70,48,74,7.1,58,51.8,1
EICN/2020/4789,79,15,19,59,66,72,8.9,50,54.5,1
EICN/2021/3022,79,22,21,72,75,96,1,38,55.2,1
EICN/2023/5971,87,23,15,62,78,72,4.4,45,55.5,1
EICN/2025/9765,73,14,18,44,28,44,12.4,43,44.7,1
EICN/2017/7710,63,19,11,52,28,52,13.4,44,45,1
EICN/2018/8865,78,8,28,80,89,92,14.4,77,73.4,1
EICN/2025/0752,52,12,13,45,35,49,15.4,55,48,1
EICN/2021/3362,80,16,3,58,41,64,16.8,34,36.4,0
EICN/2024/6886,71,22,15,46,42,66,10.4,44,49.3,1
EICN/2021/3875,59,12,20,63,53,74,12.1,40,47.6,1
EICN/2021/3529,77,13,11,73,87,78,13.9,48,52,1
EICN/2021/5900,73,19,25,67,72,68,11.1,59,65.4,1
EICN/2015/3159,80,14,25,82,86,92,12.1,71,71.8,1
EICN/2020/0053,75,14,16,56,46,58,11.1,47,48.7,1
EICN/2021/5011,78,13,14,51,46,60,7.3,34,40.2,1
EICN/2024/0511,64,9,26,68,63,71,16.7,49,55.1,1
EICN/2019/6835,87,15,10,74,67,100,11,52,52.6,1
EICN/2017/2535,93,20,12,80,69,100,5.6,44,52.9,1
EICN/2016/9318,80,19,15,66,65,70,11.5,53,56.6,1
EICN/2022/5505,64,16,25,60,56,69,12.6,51,57.6,1
EICN/2024/7378,72,11,16,45,35,49,10.4,37,40,1
EICN/2016/9080,95,25,23,89,100,100,8.6,63,74.4,1
EICN/2025/7178,84,17,23,57,69,71,13.5,53,59.1,1
EICN/2021/3366,81,15,19,57,68,60,6.7,44,51.5,1
EICN/2020/1862,69,10,3,77,73,87,7.9,37,40,1
EICN/2016/7319,84,20,21,51,51,73,4.5,41,51.2,1
EICN/2019/7828,96,12,16,70,69,94,12.7,49,52.4,1
EICN/2015/8053,73,11,5,59,56,73,16.1,44,41.5,1
EICN/2025/8308,97,19,13,71,76,100,6.5,44,52.7,1
EICN/2023/4010,62,15,17,65,87,65,7.6,37,49.7,1
EICN/2016/2207,82,12,11,78,67,92,5.9,35,43.5,1
EICN/2016/4559,69,18,16,49,39,62,12.9,56,53.8,1
EICN/2020/4350,68,12,10,46,46,61,13.3,37,38.7,0
EICN/2025/2070,84,15,22,50,54,72,14.6,29,43.4,1
EICN/2018/1297,75,23,13,56,44,68,13.3,49,52.5,1
EICN/2025/8354,66,12,14,78,90,89,6.1,40,49.8,1
EICN/2018/2595,65,16,23,50,54,51,14.5,55,57.4,1
EICN/2015/3316,68,14,17,41,53,56,7.8,50,49.9,1
EICN/2021/3072,83,19,22,72,77,100,12.3,49,59.9,1
EICN/2017/0889,66,9,21,47,40,66,9.6,47,47.2,1
EICN/2022/5758,64,9,18,50,58,64,4,40,44.3,1
EICN/2022/3728,88,18,12,64,63,81,12.1,62,58.7,1
EICN/2024/6082,87,18,16,82,83,100,7.8,53,60,1
EICN/2018/9029,87,24,17,89,86,100,9.1,63,69.5,1
EICN/2017/7670,75,12,20,72,65,88,1,44,51.7,1
EICN/2019/6102,89,9,19,71,77,100,13.4,50,53.8,1
EICN/2015/6532,81,16,26,55,64,68,11.6,57,61.4,1
EICN/2023/8057,85,14,6,73,77,100,12.7,53,51.5,1
EICN/2024/7974,70,7,20,69,53,82,14.7,47,49.2,1
EICN/2023/7946,72,13,13,74,59,85,12.1,43,47.8,1
EICN/2019/6672,82,14,25,66,63,87,11.9,54,59.4,1
EICN/2020/6145,75,15,17,70,77,72,6.2,37,49.2,1
EICN/2015/6585,87,17,21,51,52,63,8,47,52.8,1
EICN/2016/9937,67,11,9,62,43,79,5,48,44.5,1
EICN/2024/8528,77,14,10,46,43,56,16.2,39,40.4,1
EICN/2017/2834,81,17,22,73,75,93,12.2,47,57.8,1
EICN/2022/3242,70,12,10,53,45,61,7.8,23,32.3,0
EICN/2018/8976,100,26,15,79,88,96,11.9,63,68.7,1
EICN/2022/8614,78,16,13,39,47,54,5.1,36,41.1,1
EICN/2024/1825,77,20,8,71,74,80,13.1,53,55,1
EICN/2025/6097,78,19,20,65,67,86,10.8,50,57.7,1
EICN/2019/0655,66,11,12,65,45,75,15.2,38,41.5,1
EICN/2022/5215,72,13,14,43,35,37,13.1,43,42.8,1
EICN/2015/3507,76,11,25,83,83,98,14,62,65.6,1
EICN/2022/7793,80,17,12,52,37,71,13.4,33,39.9,0
EICN/2025/5852,90,17,23,71,64,96,14.5,69,68,1
EICN/2021/9083,87,18,15,85,85,96,10.5,54,60.5,1
EICN/2018/5410,85,19,18,76,61,89,6.7,54,59.2,1
EICN/2015/4652,99,20,12,88,90,100,7.6,59,63.3,1
EICN/2020/5655,87,17,9,41,44,53,13.4,52,47.5,1
EICN/2025/0135,69,11,9,39,38,49,10.3,27,31.2,0
EICN/2024/0352,59,9,12,61,49,78,8.3,10,26.5,0
EICN/2023/7993,78,23,16,75,73,82,6.9,51,59.8,1
EICN/2018/0733,86,20,18,65,61,92,9,55,59.1,1
EICN/2017/1167,74,23,21,69,61,79,7.7,33,51.5,1
EICN/2018/0248,100,16,20,83,94,100,11.9,55,63.2,1
EICN/2019/7153,79,14,9,51,61,55,5,55,50.2,1
EICN/2022/8959,89,19,12,65,41,86,9.5,57,54.6,1
EICN/2019/4441,81,8,18,73,63,85,10.9,43,48.1,1
EICN/2019/5233,83,19,11,60,55,85,11.9,54,53.5,1
EICN/2015/6231,100,25,18,76,59,90,11.6,48,59,1
EICN/2017/5428,80,19,23,51,57,58,5.7,49,56.3,1
EICN/2020/3006,86,23,19,56,45,78,15.8,56,59.1,1
EICN/2018/5258,69,7,14,34,44,46,12.8,31,33.8,0
EICN/2022/7577,60,14,12,53,34,53,12.4,47,45.2,1
EICN/2017/3807,67,20,19,69,70,84,10,53,59.9,1
EICN/2023/5264,74,19,22,51,59,65,6.4,41,52,1
EICN/2020/8352,81,14,20,65,88,66,7.6,51,57.8,1
EICN/2025/7484,64,8,16,36,42,50,7.1,30,34.8,0
EICN/2019/3191,70,9,23,54,58,63,4.6,47,50.7,1
EICN/2021/6283,77,19,15,70,69,100,15.4,51,56.4,1
EICN/2025/6584,67,9,18,68,63,75,1.2,39,46.1,1
EICN/2021/0628,70,12,25,42,26,58,5.6,26,38.3,0
EICN/2017/4489,81,9,15,64,51,82,13.8,31,39,0
EICN/2020/3293,76,25,18,49,49,52,13.7,66,64.3,1
EICN/2021/9350,100,15,11,78,71,92,13.1,47,51.4,1
EICN/2024/7099,78,17,10,58,51,70,5,40,44.4,1
EICN/2017/9885,75,20,21,55,50,72,11.5,59,60.5,1
EICN/2018/7356,83,15,11,67,72,78,13.6,50,51.9,1
EICN/2019/0543,88,20,7,62,70,79,15.3,51,52.2,1
EICN/2016/8654,62,11,19,57,63,56,13.8,46,50,1
EICN/2022/9723,65,12,23,60,51,74,11.2,58,57.6,1
EICN/2017/1019,96,23,16,82,65,100,10.5,50,59.2,1
EICN/2016/9251,89,14,23,81,93,100,12.7,52,61.9,1
EICN/2023/3966,88,11,24,69,75,82,11,60,61.9,1
EICN/2023/9836,83,21,11,58,57,78,4,30,42.5,1
EICN/2020/5192,66,13,30,69,69,83,14.3,65,67.8,1
EICN/2023/2369,99,20,26,70,67,96,11,56,64.7,1
EICN/2015/8692,86,26,21,59,54,71,12.8,61,65.3,1
EICN/2018/6750,62,8,10,45,37,45,7.1,31,32.7,0
EICN/2022/1058,80,13,25,76,83,84,10.6,62,65.9,1
EICN/2017/7350,87,14,16,62,35,84,10,55,52.2,1
EICN/2025/3431,100,21,18,83,80,100,7.8,46,58.8,1
EICN/2022/8604,96,15,15,64,52,90,16.6,40,46.6,1
EICN/2024/2131,82,17,3,72,65,78,9.3,37,42.2,1
EICN/2015/2333,83,13,25,70,60,98,10.9,40,52,1
EICN/2015/6520,83,19,14,71,83,94,14.5,56,59.9,1
EICN/2022/7134,83,17,22,77,71,98,1,34,51.3,1
EICN/2020/0695,68,19,21,56,61,63,7.8,40,51.7,1
EICN/2017/4222,77,21,7,46,49,45,6.6,37,42,1
EICN/2022/9593,92,18,16,67,73,79,1.3,48,55,1
EICN/2024/7727,71,12,9,62,50,76,1,32,37.7,0
EICN/2024/0094,69,7,20,75,72,94,7.7,45,50.7,1
EICN/2020/6107,72,8,16,65,78,90,12.3,28,40.3,1
EICN/2022/7830,69,6,16,73,74,100,6.8,38,44.7,1
EICN/2021/8569,80,23,24,64,61,80,5.7,52,62,1
EICN/2019/7691,72,19,15,66,67,68,11.4,51,55.8,1
EICN/2018/0810,69,13,11,45,34,51,16.1,38,38.9,0
EICN/2024/6109,81,16,20,88,78,100,11.9,45,57.1,1
EICN/2018/8861,91,19,8,76,75,94,9.8,42,49.6,1
EICN/2024/3679,63,14,23,37,48,52,18,55,54.5,1
EICN/2021/4389,68,16,21,60,67,73,8.6,42,52.2,1
EICN/2021/1350,78,21,24,75,73,81,10.1,30,52.3,1
EICN/2025/2595,77,10,11,58,51,68,9.4,29,35.9,0
EICN/2021/4546,87,14,21,60,68,77,11.2,47,53.8,1
EICN/2019/5146,52,11,27,31,20,37,11.3,36,42.1,1
EICN/2024/6130,93,13,17,59,70,65,11.5,68,61.9,1
EICN/2016/8444,96,18,8,86,88,99,10.8,51,55.9,1
EICN/2022/3662,81,24,21,80,72,87,15.2,61,68.2,1
EICN/2025/5099,99,24,10,59,60,77,1,27,42.4,1
EICN/2025/0526,64,17,19,59,68,57,4.6,45,53.2,1
EICN/2016/9993,74,25,4,50,52,65,9.5,49,49.2,1
EICN/2021/3297,89,18,11,88,100,100,5.1,39,52.8,1
EICN/2016/9302,71,13,6,38,34,44,3.9,32,32.7,0
EICN/2017/2911,79,15,12,79,81,95,17.4,49,54,1
EICN/2016/2488,82,10,14,68,69,94,7.4,48,49.7,1
EICN/2022/1336,86,7,15,75,87,100,9.6,44,49.2,1
EICN/2022/2709,88,14,9,70,69,99,9.8,39,44.9,1
EICN/2017/2406,82,14,18,75,67,100,14.4,52,56.2,1
EICN/2017/1385,61,15,15,58,59,60,11.3,52,52.7,1
EICN/2018/2062,83,16,9,65,70,92,8.9,51,51.5,1
EICN/2015/9876,100,23,15,86,95,100,1,42,58.1,1
EICN/2015/5349,74,15,16,79,97,96,12.2,46,56.1,1
EICN/2022/2015,76,12,16,60,55,72,14.8,44,47.5,1
EICN/2025/5644,73,15,22,85,80,97,12.8,52,61,1
EICN/2024/2016,59,20,13,66,51,85,14.3,36,46.2,1
EICN/2020/2687,59,9,8,51,47,55,10.9,32,34.3,0
EICN/2018/7396,65,15,13,46,41,54,6.2,34,39.7,0
EICN/2023/1557,45,10,17,42,49,32,11.3,39,42.1,1
EICN/2015/2295,84,18,15,72,77,84,4.3,39,50.9,1
EICN/2016/2179,73,22,10,57,48,68,17.5,37,45,1
EICN/2020/1732,77,11,20,60,55,58,14.5,24,39,0
EICN/2025/7504,82,16,21,44,40,59,10.4,41,47.4,1
EICN/2025/6266,62,19,1,67,60,71,8.8,26,35.7,0
EICN/2016/3770,85,13,21,46,33,57,14.7,44,46.9,1
EICN/2019/4430,92,18,20,71,72,90,5.6,41,53.8,1
EICN/2022/0422,80,13,13,63,65,69,13.4,34,42.8,1
EICN/2020/3398,77,15,8,69,42,75,3.2,27,36.1,0
EICN/2019/0637,93,22,12,77,78,100,10,46,55.5,1
EICN/2021/3264,74,14,21,66,78,72,7.5,45,54.4,1
EICN/2021/4803,80,9,19,58,38,76,9.6,42,44.6,1
EICN/2023/8379,94,21,21,67,65,79,9.7,56,62.2,1
EICN/2020/1696,77,14,13,49,44,53,9.9,42,43.8,1
EICN/2019/5157,76,16,23,68,62,73,11.7,49,57,1
EICN/2018/5039,73,21,16,59,58,66,13,43,51.7,1
EICN/2022/9446,67,14,7,56,60,77,8,35,39.6,0
EICN/2015/9150,61,17,19,62,80,81,7.7,44,54.2,1
EICN/2015/0106,82,16,17,82,76,94,14,57,60.8,1
EICN/2022/7611,79,12,21,49,47,66,10.9,42,47.1,1
EICN/2025/6333,60,8,16,67,62,77,10.8,32,40.9,1
EICN/2021/3121,77,12,14,65,83,92,13.7,53,54.3,1
EICN/2015/7427,75,16,14,75,65,92,4.3,48,53,1
